ACCNUM,X,Y,Index_,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVAGE,INJURY,FATAL_NO,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood,ObjectId
8001280273,-8847367.222000001,5417951.416,80947108,2018,2018/07/13 04:00:00+00,2121,21,TRETHEWEY DR,YORKTOWN  DR,,Minor Arterial,Etobicoke York,5.0,12,43.692324,-79.47725200000001,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,50 to 54,2,,0,0,1,1,0,0,0,1,0,0,0,0,0,112,Beechborough-Greenbrook (112),14398
8001284576,-8846767.656,5420708.721,80947178,2018,2018/07/14 04:00:00+00,1457,14,LAWRENCE AVE W,BENTON RD,,Major Arterial,Etobicoke York,5.0,12,43.710231,-79.471866,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,30,Brookhaven-Amesbury (30),14400
8001299322,-8834980.257000001,5412879.183999999,80949683,2018,2018/07/16 04:00:00+00,1928,19,DUNDAS ST E,PARLIAMENT ST,,Major Arterial,Toronto and East York,13.0,51,43.659369,-79.365978,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,55 to 59,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,72,Regent Park (72),14402
8001304642,-8826215.406,5423270.902000001,80947016,2018,2018/07/17 04:00:00+00,1506,15,WARDEN  AVE,CIVIC  RD,1 m West of,Major Arterial,Scarborough,20.0,41,43.726865999999994,-79.287242,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,60 to 64,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,120,Clairlea-Birchmount (120),14404
8001315456,-8837833.821,5411610.292,80949667,2018,2018/07/18 04:00:00+00,259,2,JOHN  ST,STEPHANIE ST,10 m South of,Local,Toronto and East York,10.0,52,43.651121999999994,-79.391612,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,78,Kensington-Chinatown (78),14406
8001315928,-8833771.662,5417624.881,80947091,2018,2018/07/19 04:00:00+00,711,7,BROADVIEW  AVE,TORRENS  AVE,,Minor Arterial,Toronto and East York,14.0,54,43.690203000000004,-79.355121,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,57,Broadview North (57),14409
8001330497,-8845063.131000001,5413668.118,80947783,2018,2018/07/21 04:00:00+00,529,5,DUPONT ST,OSLER  ST,23 m West of,Major Arterial,Toronto and East York,9.0,11,43.664496,-79.456554,Intersection,Intersection Related,No Control,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,SMV Other,65 to 69,2,,0,0,1,0,0,0,0,0,1,1,0,0,1,93,Dovercourt-Wallace Emerson-Junction (93),14410
8001333226,-8832319.387,5424084.911,80947914,2018,2018/07/21 04:00:00+00,1548,15,DON MILLS  RD,THE DONWAY W,20 m South of,Major Arterial,North York,16.0,33,43.73215,-79.342075,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,70 to 74,2,,0,0,1,0,0,0,0,1,0,0,0,0,0,42,Banbury-Don Mills (42),14416
8001340896,-8818972.626,5431225.667,80947413,2018,2018/07/22 04:00:00+00,2046,20,ELLESMERE RD,SCARBOROUGH GOLF CLUB RD,20 m West of,Major Arterial,Scarborough,24.0,43,43.778483,-79.222179,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,20 to 24,2,,0,0,0,1,0,0,0,0,0,0,0,0,0,135,Morningside (135),14417
8001352624,-8837251.286,5412684.385,80947487,2018,2018/07/24 04:00:00+00,1505,15,ELIZABETH ST,GERRARD ST W,,Minor Arterial,Toronto and East York,11.0,52,43.658103000000004,-79.386379,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,60 to 64,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,76,Bay Street Corridor (76),14419
8001355778,-8840225.52,5431099.242000001,80948656,2018,2018/07/25 04:00:00+00,45,4,DORIS AVE,HOLMES AVE,42 m South,Minor Arterial,North York,18.0,32,43.777663000000004,-79.413097,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Fatal,SMV Other,20 to 24,3,36.0,0,0,1,0,0,0,0,0,1,1,0,0,0,51,Willowdale East (51),14420
8001362922,-8843147.88,5418820.694,80948669,2018,2018/07/26 04:00:00+00,58,5,EGLINTON AVE W,MARLEE AVE,,Major Arterial,North York,,13,43.69797,-79.43934899999999,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Pedestrian Collisions,55 to 59,3,37.0,1,0,0,0,1,0,0,0,0,1,0,0,0,107,Oakwood Village (107),14422
8001367293,-8842057.394,5414724.905,80975722,2018,2018/07/26 04:00:00+00,1515,15,OSSINGTON  AVE,GEARY AVE,,Minor Arterial,Toronto and East York,,13,43.671363,-79.429553,Intersection,At Intersection,No Control,Rain,"Daylight, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,45 to 49,2,,0,1,1,0,0,0,0,0,0,1,0,0,0,94,Wychwood (94),14424
8001384948,-8848898.533,5428905.12,80947986,2018,2018/07/29 04:00:00+00,330,3,FINCH AVE W,KEELE ST,,Major Arterial,Etobicoke York,,31,43.76343,-79.491008,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,27,York University Heights (27),14426
8001386062,-8852131.029,5408959.058999999,80948658,2018,2018/07/29 04:00:00+00,1029,10,144 NORSEMAN ST,,,Collector,Etobicoke York,3.0,22,43.633887,-79.520046,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,SMV Other,45 to 49,3,38.0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,Islington-City Centre West (14),14427
8001389602,-8828500.016,5413554.244,80948219,2018,2018/07/29 04:00:00+00,2122,21,LAKE SHORE BLVD E,WINNERS CRCL,60 m East of,Major Arterial,Toronto and East York,19.0,55,43.663756,-79.307765,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,60 to 64,2,,1,0,1,0,0,0,0,1,0,0,0,0,0,70,South Riverdale (70),14430
8001393342,-8820552.249,5434659.847,80948140,2018,2018/07/30 04:00:00+00,1238,12,100 MCLEVIN  AVE,,4 m East of,Minor Arterial,Scarborough,23.0,42,43.800753,-79.236369,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,40 to 44,2,,0,0,1,1,0,0,0,0,0,1,0,0,0,132,Malvern (132),14432
8001394045,-8825713.466,5421613.99,80948659,2018,2018/07/30 04:00:00+00,1427,14,WARDEN AVE,FAIRFAX CRES,,Major Arterial,Scarborough,20.0,41,43.716109,-79.282733,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,65 to 69,3,39.0,1,0,1,0,0,0,0,0,0,0,0,0,0,120,Clairlea-Birchmount (120),14434
8001395482,-8841283.723,5434138.546,81239019,2018,2018/07/30 04:00:00+00,1755,17,STEELES AVE W,YONGE ST,260 m West of,Major Arterial,North York,18.0,32,43.797373,-79.42260300000001,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,2,,1,0,1,0,0,0,0,1,0,0,0,0,0,36,Newtonbrook West (36),14437
8001397714,-8851078.725,5418830.7020000005,80948206,2018,2018/07/31 04:00:00+00,150,1,WESTON RD,WRIGHT AVE,50 m South of,Minor Arterial,Etobicoke York,5.0,12,43.698035,-79.510593,Mid-Block,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Unattended Vehicle,unknown,2,,0,0,1,1,0,0,0,0,1,1,0,0,0,113,Weston (113),14439
8001410781,-8851578.884,5426376.507999999,81239119,2018,2018/08/01 04:00:00+00,2100,21,JANE ST,GRANDRAVINE DR,,Major Arterial,Etobicoke York,7.0,31,43.747023,-79.515086,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,65 to 69,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,25,Glenfield-Jane Heights (25),14441
8001423637,-8831374.953,5434232.1620000005,80948320,2018,2018/08/03 04:00:00+00,1653,16,MORECAMBE GT,VICTORIA PARK AVE,,Major Arterial,North York,,42,43.797979999999995,-79.333591,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,50 to 54,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,117,L'Amoreaux (117),14445
8001425154,-8833566.945,5430481.635,80948376,2018,2018/08/03 04:00:00+00,2127,21,SHEPPARD AVE E,SHAUGHNESSY BLVD,10 m North of,Major Arterial,North York,17.0,33,43.773657,-79.353282,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,53,Henry Farm (53),14447
8001429448,-8820006.227,5436912.42,80948248,2018,2018/08/04 04:00:00+00,1425,14,FINCHDENE SQ,FINCH AVE E,16 m North of,Minor Arterial,Scarborough,23.0,42,43.815356,-79.231464,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,20 to 24,2,,0,0,0,1,0,0,0,0,0,0,0,0,0,132,Malvern (132),14448
8001431981,-8845025.728,5415873.242000001,80949870,2018,2018/08/04 04:00:00+00,2137,21,123 CALEDONIA  RD,,50 m North of,Minor Arterial,Toronto and East York,9.0,13,43.678824,-79.456218,Mid-Block,At/Near Private Drive,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,55 to 59,2,,1,0,1,0,0,0,0,1,0,0,0,0,0,92,Corso Italia-Davenport (92),14451
8001440552,-8822602.532,5420084.109,80950058,2018,2018/08/06 04:00:00+00,914,9,CLAREMORE AVE,CRAIGLEE DR,,Local,Scarborough,20.0,41,43.706175,-79.254787,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,80 to 84,3,42.0,1,0,1,0,0,0,0,0,0,0,0,0,0,122,Birchcliffe-Cliffside (122),14453
8001441387,-8842605.197,5410045.765,80948468,2018,2018/08/06 04:00:00+00,1207,12,QUEEN ST W,DUNN AVE,,Major Arterial,Toronto and East York,4.0,11,43.640952,-79.434474,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,65 to 69,2,,1,0,0,0,1,0,0,1,0,0,0,0,0,85,South Parkdale (85),14456
8001446568,-8842039.582999999,5413142.155,80948445,2018,2018/08/07 04:00:00+00,900,9,DOVERCOURT RD,BLOOR ST W,,Major Arterial,Toronto and East York,9.0,14,43.661078,-79.429393,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,50 to 54,2,,0,0,1,1,0,0,0,0,0,0,0,0,0,80,Palmerston-Little Italy (80),14458
8001453091,-8839963.92,5410787.536,80948543,2018,2018/08/08 04:00:00+00,244,2,QUEEN ST W,BELLWOODS AVE,10 m West of,Major Arterial,Toronto and East York,10.0,14,43.645773999999996,-79.410747,Intersection,Intersection Related,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,50 to 54,2,,1,0,0,0,0,0,1,1,0,0,0,0,0,82,Niagara (82),14462
8001460468,-8812567.97,5432227.877,80948662,2018,2018/08/09 04:00:00+00,50,5,HIGHWAY 2A  W,HIGHLAND CREEK OVERPASS,600 m East,Expressway,Scarborough,25.0,43,43.784983000000004,-79.164645,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,55 to 59,3,40.0,1,0,1,0,0,0,0,0,0,0,0,0,0,133,Centennial Scarborough (133),14465
8001463987,-8856538.835,5421173.357000001,80948823,2018,2018/08/09 04:00:00+00,1415,14,REXDALE  BLVD,BERGAMOT AVE,,Major Arterial,Etobicoke York,1.0,23,43.713248,-79.55964200000001,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,70 to 74,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,West Humber-Clairville (1),14467
8001469544,-8827411.2,5415871.549,80948768,2018,2018/08/10 04:00:00+00,1038,10,KINGSTON  RD,SOUTHWOOD DR,,Major Arterial,Toronto and East York,19.0,55,43.678813,-79.297984,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,20 to 24,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,63,The Beaches (63),14469
8001473575,-8820859.714,5429513.681,80948664,2018,2018/08/10 04:00:00+00,2055,20,BELLAMY RD N,BRIMORTON DR,,Minor Arterial,Scarborough,24.0,43,43.767378,-79.239131,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Angle,70 to 74,3,41.0,0,0,1,1,0,0,0,0,0,1,1,0,0,137,Woburn (137),14471
8001478093,-8851170.453,5416653.041,80948888,2018,2018/08/11 04:00:00+00,1420,14,EGLINTON AVE W,SCARLETT RD,,Major Arterial,Etobicoke York,2.0,23,43.683890000000005,-79.51141700000001,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,2,,1,0,1,0,0,0,0,1,0,1,0,0,0,8,Humber Heights-Westmount (8),14477
8001481293,-8844091.535,5417549.753,80949011,2018,2018/08/12 04:00:00+00,26,2,DUFFERIN ST,GIBSON ST,60 m South of,Major Arterial,Toronto and East York,,13,43.689715,-79.447826,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,30 to 34,2,,0,0,1,1,0,0,0,1,1,1,0,0,0,107,Oakwood Village (107),14137
8001484332,-8844876.226,5417385.337,80948976,2018,2018/08/12 04:00:00+00,1430,14,CHUDLEIGH RD,HARVIE AVE,,Local,Toronto and East York,9.0,13,43.688646999999996,-79.454875,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,30 to 34,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,109,Caledonia-Fairbank (109),14156
8001489549,-8848877.271,5422805.544,80949373,2018,2018/08/13 04:00:00+00,1039,10,PETHERHILL AVE,WILSON AVE,85 m South of,Pending,North York,6.0,31,43.723845000000004,-79.490817,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,50 to 54,2,,0,0,1,0,0,0,0,1,0,1,0,0,0,26,Downsview-Roding-CFB (26),14171
8001494074,-8850785.733,5403905.2870000005,80948666,2018,2018/08/13 04:00:00+00,2301,23,NINTH ST,TENTH ST,,Local,Etobicoke York,3.0,22,43.60102,-79.507961,Intersection,Intersection Related,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,45 to 49,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,18,New Toronto (18),14181
8001498021,-8853503.487,5420551.794,80948930,2018,2018/08/14 04:00:00+00,1443,14,KNOB HILL DR,OAK ST,120 m North of,Collector,Etobicoke York,5.0,12,43.709212,-79.532375,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,40 to 44,2,,0,0,1,0,0,0,0,0,1,1,0,0,0,113,Weston (113),14279
8001506875,-8842546.643,5412391.424,80949451,2018,2018/08/15 04:00:00+00,1914,19,DUFFERIN ST,DUFFERIN PARK AVE,100 m South of,Major Arterial,Toronto and East York,9.0,14,43.656199,-79.433948,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,70 to 74,2,,0,0,1,0,0,0,0,0,0,0,0,0,1,83,Dufferin Grove (83),14282
8001512528,-8833244.23,5421995.961,80950060,2018,2018/08/16 04:00:00+00,1555,15,LESLIE ST,EGLINTON AVE E,,Major Arterial,North York,,33,43.718589,-79.350383,Intersection,Intersection Related,Stop Sign,Clear,Daylight,Dry,Fatal,Turning Movement,unknown,3,43.0,0,0,1,0,1,0,0,0,0,0,0,0,0,42,Banbury-Don Mills (42),14377
8001518550,-8837373.515,5411529.829,80949251,2018,2018/08/17 04:00:00+00,1410,14,QUEEN  ST W,SIMCOE  ST,12 m East of,Major Arterial,Toronto and East York,10.0,52,43.650599,-79.387477,Intersection,Intersection Related,No Control,Clear,Daylight,Wet,Non-Fatal Injury,SMV Other,50 to 54,2,,0,0,0,1,0,0,0,0,0,1,0,0,0,76,Bay Street Corridor (76),14379
8001522708,-8832129.922,5410286.35,81163350,2018,2018/08/18 04:00:00+00,223,2,315 UNWIN AVE,,365 m East of REGATTA ROAD,Local,Scarborough,14.0,55,43.642516,-79.340373,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,25 to 29,2,,1,0,1,0,0,0,0,1,0,0,0,0,0,70,South Riverdale (70),14395
8001529236,-8829660.299,5416750.021000001,81336621,2018,2018/08/19 04:00:00+00,459,4,DANFORTH AVE,ROSEHEATH AVE,,Major Arterial,Toronto and East York,19.0,54,43.68452,-79.318188,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,35 to 39,2,,0,0,1,0,0,0,0,1,0,0,0,0,0,66,Danforth (66),14572
8001531985,-8838890.354,5411776.2979999995,80949214,2018,2018/08/19 04:00:00+00,1543,15,DUNDAS ST W,AUGUSTA  AVE,,Major Arterial,Toronto and East York,,14,43.652201,-79.401103,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,65 to 69,2,,0,1,1,0,0,0,0,1,0,0,0,0,0,78,Kensington-Chinatown (78),14664
8001538973,-8855435.659,5417180.436000001,80949471,2018,2018/08/20 04:00:00+00,1616,16,THE WESTWAY,WINCOTT DR,,Minor Arterial,Etobicoke York,2.0,23,43.687315999999996,-79.54973199999999,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,55 to 59,2,,0,0,1,0,0,1,0,1,1,1,1,0,0,7,Willowridge-Martingrove-Richview (7),14669
8001540104,-8830012.625,5419042.722,80949255,2018,2018/08/20 04:00:00+00,1918,19,O CONNOR  DR,WOODMOUNT AVE,,Major Arterial,Toronto and East York,19.0,54,43.699412,-79.321353,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,85 to 89,2,,1,0,0,0,0,1,0,0,0,0,0,0,0,58,Old East York (58),14672
8001542376,-8849284.144,5431701.472,80949322,2018,2018/08/21 04:00:00+00,630,6,KEELE STREET,STEELES AVENUE WEST,,Major Arterial,North York,,31,43.781569,-79.494472,Intersection,At Intersection,Traffic Signal,Clear,"Dawn, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,27,York University Heights (27),14674
8001547811,-8839064.457999999,5414027.446,80949577,2018,2018/08/21 04:00:00+00,2300,23,BLOOR ST W,MADISON AVE,,Major Arterial,Toronto and East York,11.0,53,43.666831,-79.40266700000001,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,30 to 34,2,,0,0,1,0,0,0,0,1,0,0,0,0,0,79,University (79),14677
8001547856,-8849928.795,5422213.29,80949460,2018,2018/08/21 04:00:00+00,2311,23,109 DOWNSVIEW  AVE,,,Local,North York,6.0,31,43.72,-79.500263,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,15 to 19,2,,0,0,1,0,0,0,0,0,1,1,0,0,0,26,Downsview-Roding-CFB (26),14678
8001556477,-8841646.402,5418388.97,80949885,2018,2018/08/23 04:00:00+00,909,9,WARWICK AV,CHILTERN HILL RD,25 m East of,Local,Toronto and East York,12.0,13,43.695166,-79.425861,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,unknown,2,,0,0,1,1,0,0,0,0,0,1,0,0,0,106,Humewood-Cedarvale (106),14680
8001558608,-8851797.181,5427571.143999999,80971888,2018,2018/08/23 04:00:00+00,1455,14,FIRGROVE CRES,JANE ST,13 m East of,Major Arterial,Etobicoke York,7.0,31,43.754775,-79.51704699999999,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,70 to 74,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,25,Glenfield-Jane Heights (25),14682
8001561276,-8851199.396,5406563.835,81336666,2018,2018/08/23 04:00:00+00,2235,22,ISLINGTON AVE,EVANS AVE,31 m West of,Major Arterial,Etobicoke York,3.0,22,43.618312,-79.511677,Intersection,Intersection Related,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,85 to 89,2,,0,0,1,0,0,0,0,1,0,0,0,0,0,17,Mimico (includes Humber Bay Shores) (17),14687
8001565696,-8815642.502999999,5429089.781,80950017,2018,2018/08/24 04:00:00+00,1520,15,4331 KINGSTON RD,,5 m South of,Major Arterial,Scarborough,24.0,43,43.764628,-79.192264,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,55 to 59,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,136,West Hill (136),14689
8001570901,-8857780.492999999,5417827.482000001,80949855,2018,2018/08/25 04:00:00+00,1100,11,DIXON RD,MARTIN GROVE RD,,Major Arterial,Etobicoke York,,23,43.691519,-79.570796,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,40 to 44,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,1,West Humber-Clairville (1),14691
8001571012,-8840662.895,5432365.574,80949776,2018,2018/08/25 04:00:00+00,1112,11,5825 YONGE  ST,,,Major Arterial,North York,18.0,32,43.785876,-79.417026,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Other,unknown,2,,0,0,1,0,0,1,0,1,0,0,0,0,0,50,Newtonbrook East (50),14700
8001574808,-8852565.843,5419711.765,80951003,2018,2018/08/25 04:00:00+00,2300,23,CHURCH ST,CROSS ST,,Collector,Etobicoke York,5.0,12,43.703757,-79.52395200000001,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,45 to 49,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,113,Weston (113),14702
8001595104,-8845646.557,5412820.558999999,80950424,2018,2018/08/28 04:00:00+00,2341,23,KEELE  ST,GLENLAKE  AVE,81 m North of,Major Arterial,Toronto and East York,4.0,11,43.658988,-79.461795,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,70 to 74,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,88,High Park North (88),14704
8001595420,-8826774.23,5421145.1729999995,80950451,2018,2018/08/29 04:00:00+00,115,1,PHARMACY AVE,DORINE CRES,37 m North of,Minor Arterial,Scarborough,20.0,41,43.713065,-79.292262,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,20 to 24,2,,0,0,1,0,0,0,0,1,1,1,0,0,0,120,Clairlea-Birchmount (120),14706
8001600081,-8853566.271,5413959.272000001,80949865,2018,2018/08/29 04:00:00+00,1725,17,ISLINGTON AV,AYLESBURY RD,,Major Arterial,Etobicoke York,2.0,22,43.666388,-79.532939,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,2,,1,0,0,1,0,0,0,0,0,0,0,0,0,9,Edenbridge-Humber Valley (9),14708
8001610788,-8828401.609,5415260.347,81239025,2018,2018/08/31 04:00:00+00,852,8,330 KINGSTON RD,HAYWORTH CRESCENT,,Major Arterial,Toronto and East York,19.0,55,43.674842,-79.306881,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,70 to 74,2,,0,0,1,0,0,0,0,0,0,0,0,0,1,63,The Beaches (63),14710
8001610872,-8852856.275,5416402.901000001,80950281,2018,2018/08/31 04:00:00+00,911,9,EGLINTON AVE W,ROYAL YORK RD,,Major Arterial,Etobicoke York,2.0,23,43.682265,-79.526561,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,85 to 89,2,,0,0,1,1,0,0,0,0,0,1,0,0,0,9,Edenbridge-Humber Valley (9),14712
8001616700,-8848518.934,5426774.549,81239048,2018,2018/09/01 04:00:00+00,319,3,KEELE ST,DOVEHOUSE AV,59 m North of,Major Arterial,North York,6.0,31,43.749606,-79.48759799999999,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,25 to 29,2,,0,0,1,0,0,0,0,1,0,1,0,1,0,27,York University Heights (27),14714
8001625092,-8843935.242,5413999.746,80950262,2018,2018/09/02 04:00:00+00,1346,13,DUPONT ST,LANSDOWNE AVE,,Major Arterial,Toronto and East York,9.0,11,43.666651,-79.446422,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,55 to 59,2,,0,0,1,0,0,0,0,0,1,1,0,0,0,93,Dovercourt-Wallace Emerson-Junction (93),14716
8001626185,-8822197.44,5440179.267000001,80950102,2018,2018/09/02 04:00:00+00,1712,17,MARKHAM RD,STEELES AVE E,8 m South of,Major Arterial,Scarborough,23.0,42,43.836528,-79.251148,Intersection,Intersection Related,Traffic Signal,Clear,"Daylight, artificial",Wet,Non-Fatal Injury,Rear End,40 to 44,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,131,Rouge (131),14720
